stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id
"54935","54935",Jean-Talon / Buies,http://m.stm.info/fr/horaires/arrets/54935/bus,"1","141,188,372","0",20M
"54936","54936",Jean-Talon / Buies,http://m.stm.info/fr/horaires/arrets/54936/bus,"1","141,188,372","0",20M
"54937","54937",Langelier / De Blainville,http://m.stm.info/fr/horaires/arrets/54937/bus,"1","33","0",20M
"54938","54938",Langelier / De Blainville,http://m.stm.info/fr/horaires/arrets/54938/bus,"1","33","0",20M
"54939","54939",Lacordaire / Paimpol,http://m.stm.info/fr/horaires/arrets/54939/bus,"1","32,353","0",20M
"54940","54940",Lacordaire / Paimpol,http://m.stm.info/fr/horaires/arrets/54940/bus,"1","32,353","0",20M
"54941","54941",Jarry / de la Salette,http://m.stm.info/fr/horaires/arrets/54941/bus,"1","193","0",20M
"54942","54942",Jarry / du Béarn,http://m.stm.info/fr/horaires/arrets/54942/bus,"1","193","0",20M
"54943","54943",Jean-Talon / Cannes,http://m.stm.info/fr/horaires/arrets/54943/bus,"1","141,188,372","0",20M
"54944","54944",Jean-Talon / Cannes,http://m.stm.info/fr/horaires/arrets/54944/bus,"1","188","0",20M
"54945","54945",Viau / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54945/bus,"1","136","0",20M
"54946","54946",Jean-Talon / Viau,http://m.stm.info/fr/horaires/arrets/54946/bus,"1","141,372","0",20M
"54947","54947",Viau / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54947/bus,"1","136","0",20M
"54948","54948",Jean-Talon / Viau,http://m.stm.info/fr/horaires/arrets/54948/bus,"1","141,372","0",20M
"54949","54949",Jarry / No 6180,http://m.stm.info/fr/horaires/arrets/54949/bus,"1","193","0",20M
"54950","54950",Jean-Talon / Michelet,http://m.stm.info/fr/horaires/arrets/54950/bus,"1","141,372","0",20M
"54951","54951",Jean-Talon / Michelet,http://m.stm.info/fr/horaires/arrets/54951/bus,"1","141,372","0",20M
"54952","54952",des Angevins / de Lisieux,http://m.stm.info/fr/horaires/arrets/54952/bus,"1","131","0",20M
"54953","54953",Jean-Talon / Dollier,http://m.stm.info/fr/horaires/arrets/54953/bus,"1","141,372","0",20M
"54954","54954",Jean-Talon / Dollier,http://m.stm.info/fr/horaires/arrets/54954/bus,"1","141,372","0",20M
"54955","54955",Jarry / Langelier,http://m.stm.info/fr/horaires/arrets/54955/bus,"1","193","0",20M
"54956","54956",Langelier / Jarry,http://m.stm.info/fr/horaires/arrets/54956/bus,"1","33","0",20M
"54957","54957",Jarry / Langelier,http://m.stm.info/fr/horaires/arrets/54957/bus,"1","193","0",20M
"54958","54958",Langelier / Jarry,http://m.stm.info/fr/horaires/arrets/54958/bus,"1","33","0",20M
"54959","54959",Jean-Talon / de Lisieux,http://m.stm.info/fr/horaires/arrets/54959/bus,"1","141,372","0",20M
"54960","54960",de Lisieux / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54960/bus,"1","131","0",20M
"54961","54961",Jean-Talon / de Lisieux,http://m.stm.info/fr/horaires/arrets/54961/bus,"1","141,372","0",20M
"54962","54962",Jarry / du Creusot,http://m.stm.info/fr/horaires/arrets/54962/bus,"1","193","0",20M
"54963","54963",Jarry / du Creusot,http://m.stm.info/fr/horaires/arrets/54963/bus,"1","193","0",20M
"54964","54964",de l'Assomption / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54964/bus,"1","131","0",20M
"54965","54965",Jean-Talon / de l'Assomption,http://m.stm.info/fr/horaires/arrets/54965/bus,"1","141,372","0",20M
"54966","54966",Jean-Talon / de l'Assomption,http://m.stm.info/fr/horaires/arrets/54966/bus,"1","141,372","0",20M
"54967","54967",de l'Assomption / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54967/bus,"1","131","0",20M
"54968","54968",Lacordaire / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54968/bus,"1","32,353","0",20M
"54969","54969",Jean-Talon / Lacordaire,http://m.stm.info/fr/horaires/arrets/54969/bus,"1","141,372","0",20M
"54970","54970",Lacordaire / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54970/bus,"1","32,131,353","0",20M
"54971","54971",Jean-Talon / Lacordaire,http://m.stm.info/fr/horaires/arrets/54971/bus,"1","141,372","0",20M
"54972","54972",Jean-Talon / Mainville,http://m.stm.info/fr/horaires/arrets/54972/bus,"1","141,372","0",20M
"54973","54973",Jean-Talon / Mainville,http://m.stm.info/fr/horaires/arrets/54973/bus,"1","141,372","0",20M
"54974","54974",Jean-Talon / de Pontoise,http://m.stm.info/fr/horaires/arrets/54974/bus,"1","141,372","0",20M
"54975","54975",Jarry / Pascal-Gagnon,http://m.stm.info/fr/horaires/arrets/54975/bus,"1","193","0",20M
"54976","54976",Jarry / Pascal-Gagnon,http://m.stm.info/fr/horaires/arrets/54976/bus,"1","193","0",20M
"54977","54977",Jean-Talon / Valdombre,http://m.stm.info/fr/horaires/arrets/54977/bus,"1","141,372","0",20M
"54978","54978",Jean-Talon / Valdombre,http://m.stm.info/fr/horaires/arrets/54978/bus,"1","141,372","0",20M
"54979","54979",Langelier / Métropolitain (coin Sud-Est),http://m.stm.info/fr/horaires/arrets/54979/bus,"1","33","0",20M
"54980","54980",Langelier / Métropolitain (coin Nord-Ouest),http://m.stm.info/fr/horaires/arrets/54980/bus,"1","33","0",20M
"54981","54981",Métropolitain / Langelier,http://m.stm.info/fr/horaires/arrets/54981/bus,"1","460","0",20M
"54982","54982",Métropolitain / Langelier,http://m.stm.info/fr/horaires/arrets/54982/bus,"1","460","0",20M
"54983","54983",de l'Assomption / des Becquets,http://m.stm.info/fr/horaires/arrets/54983/bus,"1","131","0",20M
"54984","54984",de l'Assomption / des Becquets,http://m.stm.info/fr/horaires/arrets/54984/bus,"1","131","0",20M
"54985","54985",Jean-Talon / Villanelle,http://m.stm.info/fr/horaires/arrets/54985/bus,"1","141,372","0",20M
"54986","54986",Jean-Talon / Villanelle,http://m.stm.info/fr/horaires/arrets/54986/bus,"1","141,372","0",20M
"54987","54987",Lacordaire / Bourdaloue,http://m.stm.info/fr/horaires/arrets/54987/bus,"1","32,353","0",20M
"54988","54988",Lacordaire / Bourdaloue,http://m.stm.info/fr/horaires/arrets/54988/bus,"1","32,353","0",20M
"54989","54989",Jean-Talon / De Bellefeuille,http://m.stm.info/fr/horaires/arrets/54989/bus,"1","141,372","0",20M
"54990","54990",Jean-Talon / De Bellefeuille,http://m.stm.info/fr/horaires/arrets/54990/bus,"1","141,372","0",20M
"54991","54991",Langelier / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54991/bus,"1","33","0",20M
"54992","54992",Jean-Talon / Langelier,http://m.stm.info/fr/horaires/arrets/54992/bus,"1","141,372","0",20M
"54993","54993",Langelier / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54993/bus,"1","33","0",20M
"54994","54994",Jean-Talon / Langelier,http://m.stm.info/fr/horaires/arrets/54994/bus,"1","141,372","0",20M
"54995","54995",Jean-Talon / No 6695,http://m.stm.info/fr/horaires/arrets/54995/bus,"1","141,372","0",20M
"54996","54996",Langelier / Dumesnil,http://m.stm.info/fr/horaires/arrets/54996/bus,"1","33","0",20M
"54997","54997",Langelier / Dumesnil,http://m.stm.info/fr/horaires/arrets/54997/bus,"1","33","0",20M
"54998","54998",Jean-Talon / No 6875,http://m.stm.info/fr/horaires/arrets/54998/bus,"1","141,372","0",20M
"54999","54999",Langelier / De Lotbinière,http://m.stm.info/fr/horaires/arrets/54999/bus,"1","33","0",20M
"55000","55000",Langelier / De Lotbinière,http://m.stm.info/fr/horaires/arrets/55000/bus,"1","33","0",20M
"55001","55001",Bélanger / Valdombre,http://m.stm.info/fr/horaires/arrets/55001/bus,"1","95","0",20M
"55002","55002",Bélanger / Valdombre,http://m.stm.info/fr/horaires/arrets/55002/bus,"1","95","0",20M
"55003","55003",Bélanger / d'Avila,http://m.stm.info/fr/horaires/arrets/55003/bus,"1","95","0",20M
"55004","55004",Bélanger / Liénart,http://m.stm.info/fr/horaires/arrets/55004/bus,"1","95","0",20M
"55005","55005",Bélanger / Dumesnil,http://m.stm.info/fr/horaires/arrets/55005/bus,"1","95","0",20M
"55006","55006",Bélanger / Dumesnil,http://m.stm.info/fr/horaires/arrets/55006/bus,"1","95","0",20M
"55007","55007",Bélanger / Daveluy,http://m.stm.info/fr/horaires/arrets/55007/bus,"1","95","0",20M
"55008","55008",Bélanger / Daveluy,http://m.stm.info/fr/horaires/arrets/55008/bus,"1","95","0",20M
"55009","55009",Viau / Métropolitain,http://m.stm.info/fr/horaires/arrets/55009/bus,"1","136,188","0",20M
"55010","55010",Viau / Métropolitain,http://m.stm.info/fr/horaires/arrets/55010/bus,"1","136,188","0",20M
"55011","55011",Métropolitain / Viau,http://m.stm.info/fr/horaires/arrets/55011/bus,"1","460","0",20M
"55012","55012",des Grandes-Prairies / No 4840,http://m.stm.info/fr/horaires/arrets/55012/bus,"2","39,188","0",20M
"55013","55013",Jarry / No 6180,http://m.stm.info/fr/horaires/arrets/55013/bus,"1","193","0",20M
"55014","55014",Métropolitain / Provencher,http://m.stm.info/fr/horaires/arrets/55014/bus,"1","460","0",20M
"55015","55015",Provencher / Métropolitain,http://m.stm.info/fr/horaires/arrets/55015/bus,"1","460","0",20M
"55016","55016",Métropolitain / Provencher,http://m.stm.info/fr/horaires/arrets/55016/bus,"1","460","0",20M
"55017","55017",Jean-Talon / No 6875,http://m.stm.info/fr/horaires/arrets/55017/bus,"1","141,372","0",20M
"55018","55018",des Grandes-Prairies / No 6363,http://m.stm.info/fr/horaires/arrets/55018/bus,"1","33,39","0",20M
"55019","55019",des Grandes-Prairies / No 6205,http://m.stm.info/fr/horaires/arrets/55019/bus,"1","33,39","0",20M
"55020","55020",des Grandes-Prairies / No 6150,http://m.stm.info/fr/horaires/arrets/55020/bus,"1","33,39","0",20M
"55021","55021",Lacordaire / Métropolitain,http://m.stm.info/fr/horaires/arrets/55021/bus,"1","32,353,432","0",20M
"55022","55022",Langelier / No 9300,http://m.stm.info/fr/horaires/arrets/55022/bus,"1","33,39","0",20M
"55023","55023",Lavoisier / J.-M.-Lefebvre,http://m.stm.info/fr/horaires/arrets/55023/bus,"1","188","0",20M
"55024","55024",Langelier / Métropolitain (coin Nord-Est),http://m.stm.info/fr/horaires/arrets/55024/bus,"1","33","0",20M
"55025","55025",Langelier / Métropolitain (coin Sud-Ouest),http://m.stm.info/fr/horaires/arrets/55025/bus,"1","33","0",20M
"55026","55026",Métropolitain / No 6170,http://m.stm.info/fr/horaires/arrets/55026/bus,"1","460","0",20M
"55027","55027",des Grandes-Prairies / Langelier,http://m.stm.info/fr/horaires/arrets/55027/bus,"1","33,39","0",20M
"55028","55028",Robert / de Honfleur,http://m.stm.info/fr/horaires/arrets/55028/bus,"1","192","0",20M
"55029","55029",Gouin / Audoin,http://m.stm.info/fr/horaires/arrets/55029/bus,"1","43","0",20M
"55030","55030",Gouin / No 3315,http://m.stm.info/fr/horaires/arrets/55030/bus,"1","43","0",20M
"55031","55031",Gouin / Mackay,http://m.stm.info/fr/horaires/arrets/55031/bus,"1","43","0",20M
